"u_par","phi_LM_max","phi_LM_min","A_LM_50pc","K_LM","u_clin","phi_D_max","phi_D_min","A_D_50pc","K_D","A_d_PCR_50pc","K_d_PCR","d_PCR_max","d_LM","P_MI","d_MI","loglike"
52.7348,0.99132,0.0118204,14.858,3.20993,5.48469,0.959865,0.0114004,21.3356,6.32992,9.72844,5.08016,61.2991,18.192,0.451121,36.2145,-9555.21
44.8632,0.928248,0.0181379,17.1758,3.57166,4.15319,0.984823,0.017677,22.3393,4.21182,8.9265,2.9627,68.545,18.2183,0.436132,40.409,-9550.68
40.9447,0.901216,0.0119976,18.1424,3.08233,5.89638,0.92808,0.0173862,22.3014,5.18399,7.30223,4.18916,76.6912,16.6594,0.272517,63.2395,-9553.29
42.7509,0.929681,0.0122273,17.2777,3.16085,3.4782,0.937018,0.00383411,25.6897,5.56373,9.94948,2.78495,48.9461,18.3531,0.110208,109.808,-9554.58
43.5056,0.915568,0.0172838,18.4506,3.52492,3.51578,0.988485,0.0137977,22.7458,4.27181,14.3525,4.57869,26.1808,15.3665,0.160567,130.443,-9551.21
49.7255,0.97224,0.0126754,15.4652,3.21118,5.08676,0.962148,0.0110832,24.5419,4.52374,9.95525,4.15268,38.664,17.7737,0.13043,166.749,-9546.47
43.1242,0.978351,0.0156254,16.9071,3.22191,6.09605,0.945841,0.0142701,19.2971,3.50534,10.0915,3.31058,51.8628,17.6082,0.0607713,184.018,-9549.7
41.348,0.900529,0.0130477,18.3216,3.24448,5.07283,0.848029,0.0100821,27.5581,7.36711,8.08187,2.96702,57.2162,16.3246,0.236434,116.886,-9556.42
43.2936,0.879727,0.0138014,18.56,3.37834,4.92374,0.893677,0.00844948,24.9677,3.89177,10.8504,3.57921,54.2115,16.4423,0.262452,113.765,-9550.77
45.758,0.97656,0.0173204,16.8168,3.2545,3.00609,0.995589,0.0242917,20.8935,5.18064,8.22589,3.18841,62.4192,15.6669,0.124376,90.6273,-9553.34
39.4116,0.89797,0.0106452,17.2993,2.97902,3.87422,0.870231,0.0106154,25.4154,4.84145,8.91537,2.84911,50.6978,18.1507,0.415879,36.6753,-9548.81
45.605,0.943512,0.0138072,17.1679,3.46039,5.79762,0.981247,0.0198023,21.8648,5.61194,9.09962,3.91253,60.2214,17.8627,0.153856,45.2366,-9552.56
45.0183,0.957206,0.00721332,15.3778,2.70982,3.65849,0.970185,0.0172957,23.5493,6.8686,9.0374,3.65535,56.003,17.3539,0.236503,45.8923,-9546.51
43.986,0.950398,0.0113326,16.4668,2.9403,4.6471,0.896766,0.0142544,22.2655,7.07532,8.22452,2.79246,53.843,17.7792,0.441832,55.8096,-9549.6
44.9272,0.995792,0.012733,17.104,3.20513,3.26407,0.966219,0.0135909,22.842,3.95301,9.16614,4.10723,66.6549,16.846,0.373367,31.6587,-9546.36
47.2198,0.946249,0.0163782,16.736,3.41174,5.39728,0.956812,0.00860085,21.7757,5.38961,9.43413,4.41735,63.783,17.666,0.661006,33.741,-9545.27
52.6096,0.957484,0.00977431,16.0081,3.21586,3.19059,0.964728,0.0134954,23.8134,7.35181,10.5137,4.84384,56.2325,15.2214,0.530384,41.5401,-9555.43
37.695,0.820111,0.0127845,18.9936,3.19227,4.61664,0.929513,0.0107473,26.932,5.66268,10.4826,4.11915,59.311,19.5196,0.123958,95.4578,-9555.14
49.5481,0.937517,0.0133534,16.1465,3.20192,5.81063,0.941371,0.0101541,23.5613,6.04728,9.12647,3.49446,47.6326,17.4236,0.245867,84.2693,-9549.31
46.3804,0.975321,0.00655846,15.7752,2.79594,4.2285,0.937187,0.0159408,21.781,5.40916,7.32912,4.17824,53.9875,15.9895,0.224915,56.1706,-9551.8
39.7316,0.96875,0.00825031,17.8515,2.85737,4.93334,0.963118,0.0130636,24.7873,6.51984,9.17375,2.97173,62.8514,16.6886,0.109377,127.568,-9551.38
50.1354,0.984078,0.014237,14.9601,3.12215,4.04111,0.943312,0.00754127,25.1701,4.69372,7.41045,3.03461,77.1196,17.3444,0.237426,133.855,-9549.99
39.8113,0.951343,0.00949649,18.0805,2.99379,4.42387,0.974151,0.0123319,24.2584,4.53442,15.1441,4.57912,33.724,16.0814,0.311017,104.683,-9555.82
39.6153,0.846905,0.0126922,18.4421,3.18699,4.03109,0.982127,0.012251,27.3655,5.23105,7.07991,3.26315,58.5854,17.4915,0.223737,126.267,-9553.06
42.9473,0.995415,0.0135454,15.581,3.05804,4.66186,0.931168,0.0111841,26.1207,6.93849,6.7155,4.1106,76.9919,19.308,0.100111,133.008,-9556.7
40.2725,0.845408,0.0200863,20.4797,3.95494,3.87589,0.917583,0.0141294,24.4283,5.77254,8.40494,3.31109,51.9804,18.1914,0.237221,85.9407,-9553.84
40.7584,0.923572,0.0110072,18.1121,3.03029,4.12373,0.941566,0.00353789,24.3108,3.73765,11.5549,3.76663,39.4833,15.7807,0.255893,107.737,-9550.09
40.7487,0.884864,0.0137381,19.8596,3.26872,5.16171,0.906965,0.00755103,25.8654,5.65403,7.82584,4.07028,66.1794,14.4471,0.200808,100.409,-9554.57
46.2146,0.979047,0.0138958,17.6798,3.35564,6.30186,0.93695,0.012232,19.8124,4.9837,9.17945,2.97893,46.8421,15.8431,0.290053,83.5432,-9546.32
47.8934,0.978869,0.0184534,17.3709,3.659,5.0305,0.90955,0.0107624,23.5244,6.60958,8.94014,3.23642,54.5714,16.0438,0.417936,95.1609,-9545.56
43.0302,0.958258,0.00906461,16.0507,2.77727,4.33414,0.921556,0.0255799,20.2626,4.85857,12.9565,4.47023,40.2499,18.2622,0.160166,48.7771,-9548.27
46.9208,0.872844,0.0117795,17.3102,3.19767,3.05786,0.922727,0.0112252,23.6758,3.5524,5.80304,3.51771,71.9647,18.003,0.331114,27.3501,-9550.63
38.6074,0.879143,0.0136362,19.2122,3.27583,5.22011,0.911579,0.0203905,23.9493,5.61267,8.88604,3.9265,76.1198,17.2477,0.243804,60.4836,-9550.77
48.0395,0.932836,0.0167528,16.3779,3.29909,3.40914,0.858115,0.0074555,25.5993,3.40921,9.33188,3.21314,51.7279,17.1337,0.412561,29.6799,-9548.64
43.1199,0.973203,0.0116204,16.4445,2.96066,3.29213,0.975748,0.0135968,22.7326,5.81503,10.2057,4.5231,57.4904,16.6625,0.49236,23.4517,-9550.94
42.6729,0.880192,0.014636,18.3597,3.32621,3.02575,0.990997,0.0148454,24.7049,5.22667,7.67041,3.22244,52.4465,16.2257,0.297875,26.1218,-9546.21
41.2358,0.946671,0.0101927,17.2107,3.05084,4.3434,0.925887,0.010436,24.6701,4.86883,8.74082,2.70637,57.8579,18.4107,0.559177,20.1584,-9544.89
40.5502,0.901972,0.0133104,18.2248,3.11932,4.54645,0.958233,0.0178461,22.3888,8.64512,8.92739,7.11158,63.9193,17.026,0.392476,31.3166,-9550.77
42.0286,0.958874,0.00773437,16.3313,2.92865,3.1665,0.936242,0.00512123,25.8193,4.07374,8.28256,3.59967,78.2936,19.6517,0.364291,60.8107,-9549.56
46.3702,0.893004,0.0133404,16.4604,3.17397,4.21776,0.957848,0.00974505,28.2891,5.47969,7.41983,3.36547,51.7421,17.2213,0.075718,202.215,-9553.42
40.1708,0.883166,0.0126477,18.6161,3.32516,5.12299,0.927799,0.0117759,24.989,5.32664,9.03316,3.28209,55.7348,17.7627,0.152047,133.594,-9547.79
45.4397,0.983669,0.0117901,16.4508,3.06411,4.21586,0.928991,0.0102937,27.6255,4.70686,11.6662,4.40538,50.8616,16.9911,0.273657,100.498,-9551.91
43.3486,0.972824,0.0132628,16.7074,3.1223,4.05188,0.967576,0.0141965,22.8768,7.07134,16.5202,5.686,35.68,18.3811,0.401002,49.4612,-9547.87
43.3155,0.973539,0.0110003,16.6854,3.01241,3.37899,0.922214,0.0138797,23.6518,6.70083,7.02552,2.97782,67.3295,16.629,0.300437,52.203,-9546.5
41.586,0.932057,0.0123207,17.6926,3.1467,3.4765,0.953398,0.0166483,26.0811,4.63964,10.0659,3.70248,58.1034,17.6408,0.307061,24.8713,-9548.06
47.1782,0.963311,0.0134039,16.3314,3.25598,5.54493,0.943409,0.0122291,18.509,3.38712,9.4561,4.55277,51.1547,16.7217,0.182151,50.9688,-9548.52
45.0411,0.977717,0.016108,17.1388,3.37747,4.9105,0.955178,0.0106912,20.6377,5.05447,9.6975,3.04776,74.8109,17.8535,0.26083,95.6236,-9547.68
37.0659,0.926603,0.00725875,17.5371,2.74345,4.53993,0.974358,0.00753069,22.413,3.84557,8.03463,3.88196,91.6237,18.0542,0.214851,40.0023,-9555.72
48.8705,0.950038,0.012081,16.7156,3.23391,4.3937,0.918429,0.0208352,21.0021,5.0836,12.6519,4.049,43.6719,16.0072,0.277901,47.8591,-9550.49
43.9885,0.964802,0.0103298,16.1033,2.91531,2.23062,0.897006,0.0110567,30.9163,5.60509,11.3482,4.17722,56.9271,17.7281,0.364186,55.0256,-9552.25
42.7622,0.840843,0.014394,18.6846,3.56375,3.00627,0.864695,0.0133116,26.6558,7.25471,13.951,5.43574,37.8516,17.307,0.313194,24.6482,-9557.75
45.8551,0.970236,0.0100527,16.006,2.94857,4.78882,0.813919,0.0193854,24.9838,7.02502,8.72549,6.54246,54.2548,17.1176,0.20973,50.1275,-9553.26
52.6362,0.891708,0.0192458,17.5777,4.13816,4.02605,0.796154,0.00284638,27.8284,4.77628,14.5353,4.33091,30.7591,16.395,0.278566,113.502,-9560.64
55.9634,0.904209,0.016962,15.8262,3.63411,3.32242,0.930083,0.0140795,23.6603,7.54334,13.8976,4.37155,40.7694,17.8751,0.20177,65.5702,-9551.75
45.1663,0.892769,0.0123174,17.4258,3.31318,2.93398,0.942454,0.0113466,24.8961,4.13072,9.91092,4.37419,38.7945,16.2823,0.169585,89.3912,-9550.03
47.1373,0.927427,0.0115063,16.1416,3.15163,5.11271,0.990265,0.00625036,22.6118,5.04279,8.20943,2.82167,53.6682,18.4241,0.177291,110.593,-9552.91
39.6264,0.971969,0.0157641,18.7576,3.2537,4.75045,0.977743,0.0147986,22.1275,5.44793,13.1851,3.85295,53.4805,15.4148,0.128474,67.4075,-9550.95
43.7451,0.909439,0.0120784,17.6929,3.19165,3.89372,0.950447,0.0163367,24.0619,6.39376,11.7578,3.85196,37.6108,16.3886,0.619467,30.2745,-9547.62
47.5992,0.924743,0.00955653,15.4722,2.91955,3.63119,0.968542,0.0115631,25.2821,5.18502,8.86308,4.33967,52.5674,18.005,0.298092,51.152,-9551.13
49.6175,0.973927,0.0118637,16.005,3.10825,4.66732,0.981198,0.0194358,21.0407,5.54133,9.9383,3.82188,57.2828,15.8512,0.325823,56.7896,-9552.61
43.6423,0.972469,0.015705,15.9883,3.1269,5.58897,0.940743,0.0157125,22.5194,5.58458,10.4851,4.20495,63.3547,19.0776,0.254775,66.9281,-9549.49
43.8886,0.984051,0.014897,17.7737,3.28454,3.28016,0.931862,0.00945638,23.6395,4.08264,9.74976,3.60867,51.7995,15.4083,0.184081,90.4212,-9544.13
40.6458,0.954996,0.0108605,16.8846,3.03633,5.00398,0.954083,0.0109274,24.6339,5.79735,8.48605,4.76634,68.2198,18.6146,0.195963,55.5645,-9553.45
40.3698,0.898729,0.0121864,18.2581,3.18384,4.49464,0.920032,0.0140532,25.4438,7.32094,9.20163,3.30133,37.3095,16.3118,0.12209,43.9617,-9554.13
46.2493,0.94573,0.0103799,16.2905,3.03048,3.49737,0.913953,0.00948079,22.9246,4.01595,18.2443,5.27018,27.8447,15.9266,0.584944,38.9809,-9552.32
47.4524,0.977098,0.0115666,15.6355,3.08793,3.55785,0.894919,0.015984,21.4561,3.77162,8.98102,3.30134,41.8338,17.8157,0.169319,35.7962,-9552.06
45.5619,0.978823,0.0123281,16.1923,3.04333,6.02937,0.954901,0.0113957,20.9066,4.46986,8.31674,3.97717,72.6936,17.7359,0.371286,54.4486,-9544.9
47.7879,0.991149,0.0159033,15.5047,3.28902,3.52465,0.905494,0.0111288,23.8777,4.84319,12.6699,4.14152,42.5898,18.4149,0.522655,33.9874,-9552.52
39.0714,0.929382,0.0183856,19.0111,3.50695,3.7731,0.89959,0.011021,25.8869,5.569,8.9682,4.40193,66.5218,16.4762,0.290003,44.9717,-9546.98
49.9375,0.930219,0.00507133,16.6016,2.93365,4.89012,0.915867,0.0131132,23.0469,6.81651,8.96452,3.28802,45.9057,15.4018,0.506235,37.7601,-9556.68
42.623,0.954256,0.0153346,16.5729,3.11898,3.9507,0.941785,0.00847408,20.4756,3.45358,13.0859,5.17178,50.0959,17.4368,0.455708,42.2496,-9554.36
39.8677,0.958116,0.0130973,17.6782,3.24849,4.62873,0.941651,0.010524,23.7241,6.63021,12.696,3.86682,40.9989,17.2827,0.251101,69.0408,-9556.94
47.1904,0.930092,0.0165458,16.9312,3.3207,4.36351,0.991348,0.00503634,24.2416,5.2919,10.2993,4.98068,45.9395,16.7449,0.219771,93.6435,-9546.78
39.4258,0.967838,0.0102257,17.7262,2.89844,4.11389,0.95369,0.0155611,22.6148,6.97416,8.33555,4.1849,61.6929,16.9453,0.252358,90.1416,-9546.15
40.4675,0.928422,0.015356,19.093,3.40703,3.84932,0.895266,0.0198551,23.8652,6.88517,11.6935,4.44234,49.2951,15.8631,0.312594,64.9848,-9551.39
47.8435,0.943663,0.0118001,14.8273,2.95334,5.3052,0.961814,0.0126493,21.4026,4.76664,11.6108,3.20457,37.1611,19.9417,0.239328,49.275,-9551.09
46.5433,0.916149,0.0149479,16.7557,3.33458,3.20042,0.966281,0.00410176,24.0698,4.14961,10.0684,4.28601,54.2306,18.1308,0.236419,86.7919,-9547.15
47.4832,0.991553,0.00519383,15.1459,2.74778,4.68645,0.869425,0.0162013,21.0184,3.99584,8.80658,3.50056,48.9326,17.787,0.228868,96.5834,-9554.09
43.3981,0.938709,0.0128166,17.8606,3.22866,3.69056,0.87964,0.0108471,25.2687,4.38048,7.11565,3.50019,42.4913,16.3306,0.304643,23.4929,-9552.68
42.1927,0.911192,0.00933259,16.5674,2.92578,5.10797,0.987757,0.0100968,25.0521,7.96298,7.48177,2.49363,55.0086,17.9977,0.386368,40.4509,-9554.97
41.0518,0.919807,0.011697,17.4071,2.95906,4.4312,0.926514,0.0171774,23.2445,8.2138,10.5595,4.11166,55.7216,16.9387,0.330338,34.9979,-9551.45
45.2329,0.962336,0.0173798,18.0916,3.41166,6.00791,0.970912,0.0132595,22.6396,5.98884,8.30364,3.29691,57.4904,16.2631,0.198289,140.366,-9550.11
41.6419,0.872485,0.0145263,19.2053,3.5157,3.84926,0.885172,0.00862905,27.0825,5.46054,14.4566,4.78192,38.2067,16.5507,0.33609,74.747,-9552.64
39.8504,0.909957,0.0153958,18.9315,3.27725,5.29764,0.878269,0.0134547,25.3662,6.82382,11.9152,4.73037,38.887,17.0826,0.221801,117.616,-9554.02
44.7873,0.922375,0.0155133,17.413,3.24266,3.95138,0.900252,0.0169193,21.7052,3.60434,9.603,3.62551,51.3778,15.7963,0.228031,84.7281,-9550.59
46.7628,0.92933,0.0107823,16.4967,3.04266,3.02956,0.892309,0.00884817,27.6784,4.71495,8.49791,3.67176,67.089,15.589,0.263275,33.6385,-9552.35
49.0229,0.944188,0.017885,16.6342,3.52833,4.79521,0.952097,0.00818197,19.9132,3.36277,13.0931,4.9287,45.5874,16.8838,0.389148,88.9709,-9548.34
46.8343,0.955323,0.01084,16.1188,2.98799,4.01889,0.941883,0.0108306,22.5208,4.30586,11.2406,5.26793,32.957,16.515,0.581255,40.8661,-9549.01
36.9227,0.968967,0.0107402,18.5779,3.0449,4.4835,0.952101,0.014398,21.2336,4.98673,8.3946,3.67367,71.9372,16.9157,0.323438,39.7912,-9545.97
44.2328,0.887789,0.0129192,18.5219,3.40296,4.879,0.959414,0.0170591,23.6657,4.00037,9.06137,3.60217,74.0069,16.3697,0.268237,109.674,-9555.44
43.2874,0.926772,0.0166923,17.6659,3.30404,3.82339,0.937643,0.0111553,26.6852,5.14423,6.72518,2.50242,59.5488,16.6607,0.37858,78.7913,-9551.05
50.7182,0.999653,0.0163273,15.3643,3.32864,4.4219,0.951199,0.0104214,22.9936,5.89396,17.6949,7.02531,39.4375,17.4965,0.218436,115.938,-9550.54
42.9263,0.885413,0.0162766,19.0115,3.56141,4.41323,0.906711,0.00956637,22.8809,4.03667,9.03667,5.56782,45.4799,15.9697,0.386489,58.8591,-9550.31
39.6412,0.919053,0.0106049,17.8997,3.07043,4.64675,0.961206,0.011737,25.3426,8.54111,10.4375,3.74987,63.6417,17.0738,0.318907,38.0802,-9549.55
43.2588,0.955189,0.0124105,17.6915,3.08034,6.14868,0.928801,0.0220155,17.4299,3.98797,10.5297,3.47308,45.2008,14.9302,0.410505,46.3049,-9552.89
40.2857,0.944218,0.00967648,17.3371,2.89363,6.48482,0.930619,0.0158036,19.2581,3.28342,7.60651,4.18611,77.8045,17.3448,0.190663,78.0423,-9554.88
45.2746,0.937443,0.0151979,16.6351,3.24313,3.89082,0.984845,0.0142431,22.4579,8.38469,9.21864,5.78477,53.6306,16.9707,0.381872,53.1467,-9551.17
43.0374,0.98561,0.010029,15.733,2.85701,4.35786,0.899504,0.00493596,21.4544,4.59844,8.85846,5.37851,61.1856,18.2014,0.248847,48.5094,-9551.71
47.8716,0.948379,0.0141546,16.7007,3.2323,4.51722,0.878375,0.0122657,23.1217,5.44456,11.6982,4.13399,44.9994,17.0075,0.313984,47.3529,-9548.79
48.3345,0.923574,0.0122177,16.6014,3.18182,5.88217,0.963855,0.0211082,21.9895,5.32163,10.2455,4.88438,40.6635,16.3946,0.162339,81.4521,-9553.41
44.8022,0.969101,0.0126468,17.0684,3.22422,3.35905,0.901734,0.0107548,21.6022,3.84147,7.38006,5.59291,62.6887,16.6664,0.473518,27.859,-9550.09
38.8108,0.916151,0.0142668,18.2429,3.12298,3.38164,0.943976,0.0148728,24.6636,5.9794,9.32456,4.33483,46.5589,17.032,0.532991,31.0468,-9550.89
41.9634,0.943829,0.0114228,16.2372,2.95056,5.07852,0.937066,0.0199874,23.3738,8.76745,7.34449,3.37078,76.0546,18.2238,0.371214,33.6935,-9550.49
47.4486,0.858246,0.00833912,17.2044,3.16124,3.70636,0.971812,0.017765,22.4094,4.77483,8.03832,2.95817,42.4908,17.8868,0.348532,44.9,-9550.3
46.1113,0.940112,0.0150847,16.5373,3.38654,4.65938,0.911649,0.0112004,22.6042,4.27617,8.73558,3.95226,45.2322,18.5881,0.296996,22.5256,-9549.58
44.3388,0.904905,0.0145701,18.2857,3.40056,3.8628,0.987576,0.0153795,20.4083,3.08597,10.5492,4.15871,50.2681,15.8829,0.215416,69.5115,-9546.03
44.2377,0.910013,0.0135914,16.9177,3.21219,4.6584,0.969461,0.0106024,22.684,8.88026,9.30294,4.20421,64.1339,17.2055,0.288562,56.6856,-9549.79
47.4756,0.933028,0.0125468,17.4256,3.30442,3.2691,0.986764,0.0120472,21.6724,3.74051,8.92076,3.7569,59.5226,17.3809,0.543545,43.6954,-9548.01
45.3837,0.995834,0.0128716,15.4611,2.94396,3.38211,0.985104,0.0148464,22.4698,3.57584,7.75363,3.0916,53.0188,18.0853,0.246685,34.1061,-9548.07
44.5637,0.974127,0.0060535,15.9243,2.83127,5.79184,0.970842,0.013793,20.539,6.72413,7.84588,5.21998,81.527,17.8678,0.36111,58.8128,-9553.93
43.1171,0.950652,0.00915378,17.5429,3.00446,4.88147,0.950569,0.0110441,21.91,6.93433,7.79209,3.7524,72.9992,16.8956,0.510902,38.4536,-9549.67
48.1253,0.930047,0.0103286,15.6595,3.01645,2.77915,0.880279,0.0033291,29.2066,5.41945,6.84824,3.92922,59.7687,16.5804,0.170961,61.9985,-9551.28
43.681,0.907586,0.00696079,16.4236,2.92357,4.84809,0.964277,0.00485762,21.9547,3.31734,6.78844,2.93114,57.9096,18.2378,0.228318,56.9725,-9555.35
37.6488,0.958,0.00535134,17.0383,2.64258,3.57008,0.956502,0.00851119,22.3643,4.03737,9.49044,5.06513,65.9446,17.4823,0.234557,53.5955,-9552.52
37.4983,0.920759,0.00903429,18.1368,2.78801,5.0631,0.961328,0.0169835,24.6777,6.60133,10.6384,3.71714,45.4879,15.9187,0.203959,44.7051,-9550.27
44.5419,0.945751,0.0105315,17.158,3.09002,6.2004,0.925146,0.0208813,21.6726,6.33502,8.75425,3.41866,71.3919,16.4525,0.139106,87.8387,-9549.17
48.6855,0.865155,0.0151321,17.5602,3.59314,4.40795,0.910116,0.0154321,25.9105,5.4078,10.3764,5.15278,44.3275,15.884,0.374971,41.7401,-9557.48
46.9336,0.945144,0.0117741,16.0325,3.21712,4.17848,0.940173,0.016967,21.7512,5.14602,7.81359,3.53767,67.7019,18.4901,0.292318,87.0448,-9547.58
39.702,0.918409,0.0140249,19.5334,3.3604,4.7426,0.955891,0.00802176,25.24,6.74918,9.5211,5.0369,55.9215,16.213,0.389146,38.6739,-9553.31
46.9909,0.964316,0.0205443,16.7175,3.62089,3.36794,0.906939,0.020839,21.4774,3.54258,11.9906,3.9864,41.7369,17.5664,0.434518,49.4398,-9551.65
43.7734,0.944332,0.0177987,18.0339,3.58023,4.81658,0.911315,0.0121516,21.9888,4.54751,9.05974,3.40681,37.919,16.4455,0.236918,76.6808,-9547.78
43.4311,0.950893,0.0103668,17.579,3.03816,3.92808,0.931481,0.0132457,24.6553,4.86449,9.98533,3.84239,60.7487,15.5925,0.192244,60.0443,-9544.11
39.0368,0.893628,0.00965522,18.4086,3.09178,4.44823,0.933875,0.0142781,23.6987,6.8002,6.98004,4.0411,64.2699,17.26,0.648182,28.7269,-9555.95
52.9041,0.942896,0.0180773,15.5462,3.30545,4.16707,0.904115,0.0248091,22.5469,7.68492,7.03031,2.70358,45.3931,16.6792,0.222348,51.8189,-9554.59
42.9293,0.987161,0.0173706,16.8467,3.15778,3.87978,0.893438,0.00840343,24.7398,4.5326,8.54753,4.22217,63.7014,16.4408,0.252234,45.7138,-9547.06
40.1487,0.956202,0.00991434,16.5141,2.834,5.21361,0.98466,0.00861754,21.5505,4.58598,7.35106,4.62054,102.569,17.7655,0.345909,35.4247,-9546.91
43.8382,0.945086,0.011203,17.2518,3.08019,4.40605,0.953536,0.0111642,24.0255,6.33311,12.4195,4.27225,42.8876,15.9951,0.218023,44.3482,-9547.57
38.7289,0.941384,0.013255,18.2245,2.98721,3.81113,0.947144,0.0173013,23.533,5.40939,8.76037,2.79456,34.2016,15.8408,0.225522,50.4937,-9552.28
40.6084,0.92619,0.00828736,16.9235,2.80797,3.56416,0.9778,0.0142583,23.0509,5.65951,5.82266,2.56282,70.2795,17.8108,0.471824,34.3719,-9550.3
46.943,0.871277,0.01223,17.7344,3.32084,5.33505,0.972514,0.0141592,23.4646,6.73143,10.0767,2.89931,43.1627,16.4032,0.340127,88.2768,-9546.48
46.5489,0.973821,0.0150467,17.6765,3.42986,4.60374,0.878718,0.0104303,23.0751,4.02414,7.78562,2.54295,47.0497,14.6832,0.537707,39.9885,-9558.11
47.6045,0.966007,0.017035,16.9008,3.48156,5.91709,0.945296,0.0123846,21.7864,7.32151,10.3598,3.50083,49.3377,16.2327,0.244925,99.5419,-9549.67
49.9335,0.949406,0.0139731,15.5642,3.19471,3.39849,0.942144,0.0164898,23.2185,4.17045,8.63387,3.27324,55.0763,17.1701,0.401894,39.8421,-9542.5
44.2006,0.859958,0.0101698,17.7779,3.16014,3.23947,0.99428,0.0106305,25.3687,4.5133,10.5477,7.48835,50.6101,17.3476,0.232406,54.3656,-9552.39
46.431,0.988151,0.00894109,16.0687,2.97173,3.69499,0.927736,0.012312,23.1993,5.42183,8.77039,4.93436,50.5121,16.5783,0.280838,58.7312,-9547.11
40.2451,0.95426,0.0153862,17.6328,3.23695,3.49543,0.909525,0.0115167,23.9047,5.02573,11.5697,4.2814,50.168,17.2879,0.58588,22.1246,-9551.25
42.1662,0.953544,0.0169261,17.2871,3.29435,4.4916,0.926103,0.00893144,23.8169,4.31346,10.12,4.11493,61.1856,17.2347,0.185387,49.5146,-9542.98
46.8928,0.887883,0.0145796,17.1319,3.45245,6.18508,0.943664,0.0118016,20.6998,5.24811,7.62102,2.82834,60.621,18.2393,0.176382,89.2343,-9548.91
44.9835,0.87141,0.0165076,18.9455,3.87826,4.8102,0.965099,0.0171651,21.8902,5.33481,9.46615,4.53495,55.2903,17.2662,0.377416,38.4964,-9549.55
42.4897,0.858344,0.00672439,17.98,2.8912,3.56657,0.920958,0.0104927,27.7743,8.25624,10.2768,3.18235,43.641,16.5877,0.258573,66.3024,-9553.67
52.389,0.979978,0.00990386,15.4497,3.08343,3.76067,0.899544,0.00896116,25.4271,3.92514,10.4639,3.25742,40.9598,16.0122,0.188767,111.35,-9547.87
44.9321,0.869321,0.0103788,17.1101,3.10554,4.57919,0.973148,0.0151293,25.9161,5.17128,6.40618,2.18238,55.8195,16.8827,0.253165,133.223,-9558.9
46.9376,0.935332,0.0127086,16.0737,3.16377,3.95286,0.917353,0.0119568,25.983,6.75161,12.5008,4.22001,45.24,18.0798,0.166489,111.623,-9543.51
48.1282,0.911642,0.0153602,16.9197,3.40513,3.37103,0.991449,0.0157594,25.5518,4.93553,9.14156,4.32457,48.3828,17.0566,0.184735,125.35,-9554.95
49.1893,0.986008,0.0134176,16.2221,3.17106,4.70034,0.962296,0.0100155,23.0579,4.66085,7.74304,3.22597,63.8376,15.8511,0.465584,49.0497,-9545.26
48.0837,0.936943,0.0156004,17.2042,3.51128,3.85864,0.980376,0.0132573,22.372,5.46836,7.74753,3.57804,73.2038,16.8266,0.299983,64.3493,-9542.08
40.4067,0.886082,0.0148146,18.7736,3.3487,4.04289,0.951163,0.0183116,23.8621,6.93437,7.34167,2.66482,76.0882,16.7496,0.175447,65.2461,-9554.42
49.3297,0.935807,0.0126653,16.5217,3.1645,4.70117,0.96822,0.00753607,22.0515,3.96127,9.95043,4.17834,56.7059,15.4657,0.209013,98.9826,-9547.22
47.1932,0.973664,0.0129941,16.2691,3.16387,4.64662,0.933164,0.00946116,24.1092,4.45603,12.3633,4.1914,56.3361,16.4386,0.179283,99.4723,-9547.26
41.9452,0.854278,0.0108131,19.037,3.23746,4.67977,0.874792,0.00427686,30.6069,5.18644,13.5813,3.39619,33.4173,15.2253,0.274771,158.215,-9560.72
49.7349,0.983233,0.0104039,15.422,3.01585,5.53812,0.977309,0.0104563,23.7373,4.39645,9.21094,4.23416,35.635,16.87,0.212581,153.843,-9549.96
42.0712,0.862556,0.00763317,17.7205,2.95596,4.9909,0.918568,0.00474444,26.7391,4.60736,9.25854,5.13357,44.6733,17.708,0.226311,135.129,-9549.91
46.0834,0.96305,0.0096871,16.5024,2.93924,4.98316,0.980198,0.00698453,23.9307,6.61163,8.48213,4.01368,63.1839,15.3984,0.161953,136.879,-9548.76
43.5558,0.930227,0.00947325,16.8711,2.98814,5.52315,0.971388,0.0147347,23.2617,5.4577,9.61175,2.95659,36.8842,17.4525,0.276511,129.792,-9547
48.209,0.911682,0.0144783,17.5142,3.46796,4.59216,0.924469,0.0168009,24.9404,4.55636,14.0665,3.62316,32.1966,16.3052,0.384499,110.62,-9549.14
50.8821,0.971212,0.0171777,16.7025,3.45491,4.48395,0.855887,0.0142719,25.7971,6.43402,9.50418,4.39992,42.0615,15.6297,0.208473,90.7862,-9553.17
41.0468,0.9853,0.0110034,17.5028,3.01335,5.91537,0.84566,0.00433728,26.3289,6.73504,9.82217,5.53006,50.9284,16.2391,0.151985,70.2865,-9553.62
44.867,0.957777,0.0133298,16.9439,3.29393,5.51624,0.908421,0.0101124,22.8961,8.15287,7.37709,3.80246,68.4542,18.2279,0.461415,33.588,-9546.99
46.6602,0.956154,0.013097,15.7807,3.13988,2.93735,0.846718,0.0208864,28.262,5.14026,11.0692,4.35681,54.5256,17.9285,0.329416,33.6975,-9556.25
